1,5000,0.003884645700454712
2,10000,0.004130217981338501
3,15000,0.004183541393280029
4,20000,0.004372119665145874
5,25000,0.004370755624771118
6,30000,0.00435527138710022
7,35000,0.004364335012435913
8,40000,0.004392715406417847
9,45000,0.004404956817626953
10,50000,0.004405753469467163
11,55000,0.004813598537445068
12,60000,0.004526380109786988
13,65000,0.004779833889007569
14,70000,0.005010129451751709
15,75000,0.004518710422515869
16,80000,0.004639570140838623
17,85000,0.004529725742340088
18,90000,0.0044912114143371585
19,95000,0.004581356382369995
20,100000,0.00450277361869812
